date,event_name,continent,country_code,latitude,longitude,temperature,max_temperature,min_temperature,humidity,wind_speed,precipitation,uv_index,condition,event_type
13-08-2024,Flood in India,asia,IND,20.15925945,76.79038829,25.8,29,22.8,80,18,0.18,6,Patchy rain possible,FL
13-08-2024,Flood in Vietnam,asia,VNM,15.78738325,108.1307852,28.8,33.4,25.4,75,18.7,1.91,7,Patchy rain possible,FL
14-08-2024,Typhoon Ampil,asia,JPN,26.14900857,140.3,28.3,29.3,26.8,85,65.5,36.4,6,Moderate or heavy rain with thunder,SW
09-08-2024,"M 5.0 - 58 km SSE of Ruteng, Indonesia",asia,IDN,-9.07859143,120.5767,27.1,30.7,24.2,72,24.5,0.11,8,Patchy rain possible,EQ
09-08-2024,"M 4.8 - 151 km SSE of Tateyama, Japan",asia,JPN,33.75830857,140.4682,28.2,28.6,27.8,74,19.8,0.91,7,Partly cloudy,EQ
09-08-2024,Moderate Thunderstorms at Chennai,asia,IND,8.71772,77.74403072,29.8,35.4,25.7,55,28.8,0,9,Sunny,SW
09-08-2024,Thunderstorm with Lightning at Dehradun,asia,IND,30.1226375,80.48395189,12.9,16.6,10,82,12.2,6.53,4,Patchy rain possible,SW
09-08-2024,"M 3.6 - 7 km WSW of Pāndoh, India",asia,IND,31.69630857,76.9775,26.2,31.3,22.4,77,7.9,0.07,7,Thundery outbreaks possible,EQ
09-08-2024,"M 4.2 - 97 km WNW of Mohr, Iran",asia,IRN,27.96570857,51.9872,34.2,36.3,32.1,54,15.8,0,9,Sunny,EQ
09-08-2024,Flood at CWC,asia,IND,27.085407,88.45263781,24.3,29,21.4,77,9.7,6.61,6,Patchy rain possible,FL
09-08-2024,"M 4.5 - 8 km WNW of Naya Bāzār, India",asia,IND,27.21040857,88.1648,19.4,25.4,15.9,82,10.8,9.47,6,Light rain shower,EQ
09-08-2024,Flood in Japan,asia,JPN,36.0180807,139.2816016,27.2,31.4,23.7,76,5.4,18.63,7,Light rain shower,FL
09-08-2024,Bright Blues in the Barents,asia,RUS,69.65708627,38.58398438,11.6,15.1,8.1,76,29.5,1.17,5,Partly cloudy,Misc
08-08-2024,M 4.2 - Kuril Islands,asia,RUS,47.90810857,153.6493,10.9,11.9,10.3,100,31,1.51,3,Patchy rain possible,EQ
08-08-2024,"M 4.0 - 61 km S of Ḩājjīābād, Iran",asia,IRN,27.81480857,56.005,31.4,32.5,30.8,79,22.3,0.57,7,Thundery outbreaks possible,EQ
08-08-2024,"M 4.4 - 63 km SSE of Shihezi, China",asia,CHN,43.80470857,86.2839,30.4,36.4,23.5,20,20.5,0,9,Sunny,EQ
08-08-2024,Earthquake in Japan,asia,JPN,33.43614707,133.4191789,27.6,31.9,24.4,75,12.2,0.28,7,Patchy rain possible,EQ
08-08-2024,Flood at CWC,asia,IND,20.465781,85.77,28.9,33.1,25.5,74,12.6,9.79,7,Light rain shower,FL
08-08-2024,"M 5.2 - 46 km W of Otobe, Japan",asia,JPN,42.05970857,139.584,23,23.6,22.5,89,16.2,1,5,Light rain shower,EQ
08-08-2024,Earthquake in Japan,asia,JPN,33.27224083,130.6371728,31.2,38.1,25.6,57,11.2,0.02,9,Sunny,EQ
08-08-2024,"M 4.2 - 87 km E of Kyzyl-Eshme, Kyrgyzstan",asia,KGZ,39.57400857,73.29,13.8,20.4,7.1,41,16.9,0,6,Sunny,EQ
08-08-2024,tsunami in JAPAN,asia,JPN,31.719,131.527,28.7,31.2,26.2,79,14.8,1.36,7,Patchy light rain with thunder,TN
08-08-2024,Forest fires in Russian Federation,asia,RUS,63.25239254,110.0381715,21.9,28.5,15.3,54,19.1,1.4,7,Partly cloudy,WF
07-08-2024,"M 4.4 - 65 km NNE of Mawlaik, Myanmar",asia,MMR,24.21960857,94.6892,25.7,27.7,24.3,97,3.6,18.79,6,Light rain shower,EQ
07-08-2024,Heavy Rain at Dehradun,asia,IND,30.963692,78.62365476,20.2,22.9,18.6,87,7.9,7.09,5,Patchy light drizzle,SW
07-08-2024,"M 4.3 - 94 km NNE of Namuac, Philippines",asia,PHL,19.47260857,121.4319,29.3,29.8,28.6,75,27.4,0.72,6,Patchy rain possible,EQ
09-08-2024,Tropical Cyclone MARIA-24,asia,JPN,37.5410538,139.8318537,22.7,28.3,18.9,89,4.3,5.2,6,Light rain shower,TC
27-09-2024,Light Rain at Agartala,asia,IND,24.092599,92.23895483,25.4,31.1,22.7,91,7.6,8.96,7,Patchy light rain with thunder,SW
27-09-2024,Thunderstorm with Lightning at Bengaluru,asia,IND,12.9435925,77.55306882,23.4,28.1,19.8,73,22.3,0.49,6,Patchy rain possible,SW
27-09-2024,Light Rain at Mumbai,asia,IND,19.156937,74.85524168,22.7,24.4,21.7,91,29.5,3.62,5,Light rain shower,SW
27-09-2024,Thunder shower with strong wind at Thiruvananthapuram,asia,IND,9.5031905,76.41058349,26.9,28.4,25.5,81,21.2,6.88,6,Light rain shower,SW
27-09-2024,Light Thunderstorms at Ranchi,asia,IND,23.159896,84.46422774,23.2,25.6,22.1,95,16.9,3.03,6,Light rain shower,SW
27-09-2024,Moderate Thunderstorms at Bhopal,asia,IND,23.1799195,78.45005535,25.3,27.7,23.6,90,12.2,44.12,6,Light rain shower,SW
27-09-2024,Moderate Thunderstorms at Raipur,asia,IND,21.071403,80.79472713,26.4,30.2,24,87,21.2,14.14,7,Light rain shower,SW
27-09-2024,Moderate Rain at Mumbai,asia,IND,21.511738,74.54050234,24,25.2,23.4,95,22.3,34.57,6,Light rain shower,SW
27-09-2024,Lightning at SDMA,asia,IND,13.162037,79.15449729,28.1,31.6,24.8,58,14,0.32,8,Partly cloudy,SW
27-09-2024,Light Rain at Goa,asia,IND,15.6046245,74.00282556,26.6,28,25.6,85,23.4,24.75,6,Light rain shower,SW
27-09-2024,Moderate Rain at Gangtok,asia,IND,27.327482,88.70238339,13.3,17.2,10.6,96,5,31.88,4,Moderate rain,SW
27-09-2024,Moderate Rain at Lucknow,asia,IND,26.683274,81.40244112,24.7,25.7,23.3,89,27.4,1.42,6,Light rain shower,SW
27-09-2024,Moderate Thunderstorms at Jaipur,asia,IND,24.5020665,73.64379861,26.9,31.9,23.6,76,12.6,16.36,7,Light rain shower,SW
27-09-2024,Heavy Rain at Mumbai,asia,IND,17.281774,73.44442647,26.9,28.1,26,84,24.1,26.96,6,Light rain shower,SW
27-09-2024,Flood at CWC,asia,IND,27.189892,83.95,23.4,24,22.9,94,28.4,40.7,5,Light rain shower,FL
27-09-2024,"Thunderstorm, Lightning at Hyderabad",asia,IND,19.5457045,78.60867675,25.9,29.5,23.8,88,21.6,11,6,Moderate or heavy rain shower,SW
27-09-2024,Heavy Rain at Chandigarh,asia,IND,30.104797,76.61159937,27.1,31.5,23.9,78,18,0.52,7,Light rain shower,SW
27-09-2024,"Drought in Albania, Bulgaria, Cyprus, Spain, France, Greece, Italy, The Republic of North Macedonia, Malta, Türkiye",asia,TUR,38.565,28.92475,22.2,30.3,15.5,28,10.1,0,8,Sunny,DR
27-09-2024,"Drought in Bangladesh, India",asia,IND,23.5,88.5,25.1,26.7,24.4,96,19.8,11.28,6,Light rain shower,DR
27-09-2024,Moderate Rain at Mumbai,asia,IND,18.9711715,72.82614843,26.3,27,25.3,89,32,70.75,6,Moderate or heavy rain shower,SW
27-09-2024,Heavy Rain at Mumbai,asia,IND,20.225323,74.10417701,23,24.8,22,92,27.7,6.08,5,Light rain shower,SW
27-09-2024,Very Heavy Rain at Gangtok,asia,IND,27.307221,88.38318724,13.3,17.2,10.6,96,5,31.88,4,Moderate rain,SW
27-09-2024,Moderate Rain at Bhopal,asia,IND,22.201091,78.80887332,23.3,25.7,21.9,95,18,17.47,6,Light rain shower,SW
27-09-2024,Very Heavy Rain at Kolkata,asia,IND,26.6274105,89.45913477,22.7,23,22.5,98,19.8,125.8,5,Heavy rain,SW
27-09-2024,Heavy Rain at Kolkata,asia,IND,25.874019,87.96236331,24,24.5,23.7,98,17.3,78.38,5,Light rain shower,SW
27-09-2024,Extremely Heavy Rain at Kolkata,asia,IND,26.8353205,88.30705901,22.5,22.9,22,99,11.9,137.26,5,Light rain shower,ET
27-09-2024,Lightning at SDMA,asia,IND,18.532049,83.72394848,28.2,30,26.9,81,24.1,4.39,7,Light rain shower,SW
27-09-2024,Thunderstorm with Lightning at Lucknow,asia,IND,27.0461285,82.50190452,23.9,25.4,23,93,37.4,16.4,6,Light rain shower,SW
27-09-2024,Thunderstorm with Lightning at Kolkata,asia,IND,24.06263,87.69726716,25.3,28.3,24.1,94,20.2,15.7,6,Light rain shower,SW
27-09-2024,Very Heavy Rain at Ahmedabad,asia,IND,21.122919,72.6868065,25.8,26.6,25.3,92,19.8,20.96,6,Light rain shower,SW
27-09-2024,Very Heavy Rain at Ahmedabad,asia,IND,20.2053245,72.98589069,25.5,26.1,24.9,94,33.1,168.86,6,Torrential rain shower,SW
27-09-2024,Very Heavy Rain at Ahmedabad,asia,IND,20.719214,70.93002293,25.4,26.5,24.8,91,27.7,13.34,6,Light rain shower,SW
27-09-2024,Very Heavy Rain at Bhopal,asia,IND,22.288599,74.36019275,25.2,28.4,23.7,92,18.4,16.8,6,Light rain shower,SW
27-09-2024,Thunderstorm with Lightning at Bhopal,asia,IND,23.9369845,76.14049115,24.7,27.6,23.6,92,13,20.37,6,Light rain shower,SW
27-09-2024,Thunderstorm with Lightning at Ranchi,asia,IND,22.609442,86.37778684,25.8,29.6,24,91,11.2,4.73,6,Light rain shower,SW
27-09-2024,Heavy Rain at Ahmedabad,asia,IND,22.7457875,72.29843046,28.7,32.8,27.1,74,24.8,5.61,7,Light drizzle,SW
27-09-2024,Thunderstorm with Lightning at Kolkata,asia,IND,22.685936,88.66191766,25.2,26.5,24.5,96,16.2,23.54,6,Moderate or heavy rain shower,SW
27-09-2024,Very Heavy Rain at Bhopal,asia,IND,22.5705375,75.24082311,23.7,25.3,22.8,93,12.2,14.21,6,Light rain shower,SW
27-09-2024,Flood at CWC,asia,IND,25.415781,87.23,25,26.4,24,95,19.4,14.51,6,Light rain shower,FL
27-09-2024,Tropical Cyclone TWENTY-24,asia,TWN,22.26572127,122.6510026,28.5,28.7,28.1,80,38.9,27.34,6,Moderate or heavy rain shower,TC
27-09-2024,Thunderstorm with Lightning at Ahmedabad,asia,IND,21.421866,71.21545961,24.7,26.6,24,90,24.5,6.62,6,Light rain shower,SW
27-09-2024,Flood at CWC,asia,IND,25.365781,85.99,24.9,26.9,24.3,95,21.2,50.98,6,Moderate or heavy rain shower,FL
27-09-2024,Thunderstorm with Lightning at Kolkata,asia,IND,22.5406425,88.35567324,25.6,26.9,24.7,95,16.6,34.28,6,Moderate or heavy rain shower,SW
27-09-2024,Flood at CWC,asia,IND,25.265781,87.02,25.1,27.3,24.2,94,19.4,15.6,6,Light rain shower,FL
27-09-2024,Flood at CWC,asia,IND,27.385781,79.62,25.8,28.3,24.6,83,27,0.69,6,Patchy rain possible,FL
27-09-2024,Flood at CWC,asia,IND,25.765781,84.37,24.5,25.5,23.7,96,25.6,55.03,6,Moderate or heavy rain shower,FL
27-09-2024,Lightning at SDMA,asia,IND,18.0496215,82.67227649,27.5,30.5,25.4,83,20.9,4.64,7,Light rain shower,SW
27-09-2024,Lightning at SDMA,asia,IND,16.7168695,81.40174439,27.1,30,25,85,8.6,13.06,6,Moderate or heavy rain shower,SW
27-09-2024,Moderate Thunderstorms at Bhopal,asia,IND,21.882186,77.87131887,23.9,26.3,22.4,93,15.8,12.41,6,Light rain shower,SW
27-09-2024,Thunderstorm with Lightning at Lucknow,asia,IND,26.3563855,82.82956208,24.2,25.6,23.2,93,28.4,19.83,6,Light rain shower,SW
27-09-2024,Heavy Rain at Patna,asia,IND,26.4301455,85.00941069,23.2,23.8,22.8,96,31.7,107.91,5,Light rain shower,SW
27-09-2024,Moderate Rain at Lucknow,asia,IND,29.482965,78.23554825,25.3,29,23,87,18.7,23.6,6,Moderate or heavy rain shower,SW
27-09-2024,Moderate Thunderstorms with surface wind at Visakhapatnam,asia,IND,17.7435225,83.17539815,28.4,29.8,26.7,77,22.7,2.87,6,Light rain shower,SW
27-09-2024,Flood at CWC,asia,IND,21.655781,87.06,26.3,27.8,25,92,15.5,34.57,6,Moderate or heavy rain shower,FL
27-09-2024,"Drought in China, Malaysia, Philippines, Thailand",asia,CHN,26.5,101.5,21.1,25.9,18.8,85,4.7,12.78,6,Light rain shower,DR
26-09-2024,Moderate Rain at Dehradun,asia,IND,29.236977,79.94675059,19.7,24.9,14.6,92,6.5,15.55,5,Light rain shower,SW
26-09-2024,Thunderstorm with Lightning at Kolkata,asia,IND,22.3593055,87.41273105,25.3,25.9,24.7,94,20.9,8.49,6,Light rain shower,SW
26-09-2024,Lightning at SDMA,asia,IND,16.9626215,80.65767715,26.9,29.5,25,86,15.8,11.73,6,Light rain shower,SW
26-09-2024,Moderate Rain at Lucknow,asia,IND,26.126026,83.1586729,26.2,29.9,24.7,85,31.7,3.01,6,Light rain shower,SW
26-09-2024,Heavy Rain at Bhopal,asia,IND,24.0759185,75.38796079,28.2,32.2,24.8,73,15.8,6.73,7,Light rain shower,SW
26-09-2024,Low Cloud to Ground Lightning at Raipur,asia,IND,20.728024,81.1396681,24.6,26.2,23.9,94,11.5,15.88,6,Light rain,Misc
26-09-2024,Light Thunderstorm with surface wind at Bengaluru,asia,IND,16.5736435,76.92585488,25.1,28.4,22.8,83,23.4,8.09,6,Light rain shower,SW
26-09-2024,Thunderstorm with Lightning at Kolkata,asia,IND,22.0464795,88.98972036,26.5,28.8,25.3,92,21.2,51.09,6,Moderate or heavy rain shower,SW
26-09-2024,Extremely Heavy Rain at Mumbai,asia,IND,21.130927,74.49020762,24.4,25.2,23.6,95,18.4,22.79,6,Light rain shower,ET
26-09-2024,Moderate cloud to ground Lightning at Raipur,asia,IND,21.6787035,81.44511706,24.4,25.1,23.9,97,12.6,18.74,6,Light rain shower,Misc
26-09-2024,Thunder shower at Jaipur,asia,IND,24.987092,73.04896094,29.5,35,25.2,61,9,0.36,7,Patchy light drizzle,SW
26-09-2024,Heavy Rain at Patna,asia,IND,25.7833795,86.93714443,24.3,25.3,23.7,95,37.4,66.74,6,Heavy rain,SW
26-09-2024,Extremely Heavy Rain at Mumbai,asia,IND,20.225323,74.10417701,23.1,24.4,22.2,92,19.1,21.71,5,Moderate or heavy rain shower,ET
26-09-2024,"M 4.3 - 35 km SSW of Hojāi, India",asia,IND,25.77200857,92.6799,22.9,23.9,21.7,100,2.5,11.31,5,Light rain shower,EQ
26-09-2024,Thunderstorm with Lightning at Dehradun,asia,IND,29.6999715,79.41851323,21.3,24.1,19.6,89,7.9,18.34,5,Light rain shower,SW
26-09-2024,Thunderstorm with Lightning at Ahmedabad,asia,IND,22.433845,69.61987334,28.5,30.8,27.2,76,31.3,2.29,7,Patchy light drizzle,SW
26-09-2024,Heavy Rain at Bhopal,asia,IND,23.0379615,81.75620333,22.7,23.9,21.8,96,10.4,12.12,5,Light rain shower,SW
26-09-2024,Moderate Thunderstorms at Jaipur,asia,IND,26.3596315,75.93273604,31.1,35.3,28.5,61,20.2,0.03,8,Patchy rain possible,SW
26-09-2024,Thunderstorm with Lightning at Nagpur,asia,IND,20.654275,77.81993688,26,28.8,23.8,89,12.2,17.28,6,Moderate or heavy rain shower,SW
26-09-2024,Extremely Heavy Rain at Kolkata,asia,IND,27.0302975,88.6595495,19.1,20.8,17.3,98,5,22.66,5,Light rain shower,ET
26-09-2024,Lightning at SDMA,asia,IND,18.681855,84.41338752,28.1,29.8,26.5,84,27.4,10.04,6,Light rain shower,SW
26-09-2024,Moderate Rain at Itanagar,asia,IND,28.68507,94.23842619,8.6,15.1,4.8,80,10.8,1.74,4,Patchy light rain with thunder,SW
26-09-2024,Light Rain at Agartala,asia,IND,23.502829,91.59885557,24.8,27.1,23.8,95,18,43.24,6,Moderate or heavy rain shower,SW
26-09-2024,Thunderstorm with Lightning at Ranchi,asia,IND,24.0504,83.65529133,24.2,25.4,23.6,95,16.9,9.57,6,Light rain shower,SW
26-09-2024,Moderate cloud to ground Lightning at Raipur,asia,IND,19.236875,81.32461078,24.8,28.8,22.6,89,18.4,5.5,6,Light rain shower,Misc
26-09-2024,Flood at CWC,asia,IND,26.055781,81.03,27.7,32.1,24.8,79,23.4,3.87,7,Light rain shower,FL
26-09-2024,Flood at CWC,asia,IND,25.265781,87.23,24.4,24.9,24.1,96,32.4,46.08,5,Light rain shower,FL
26-09-2024,Light Rain at Agartala,asia,IND,23.5288765,91.30247654,24.8,27.1,23.8,95,18,43.24,6,Moderate or heavy rain shower,SW
26-09-2024,Moderate Rain at Itanagar,asia,IND,27.2822715,96.09055948,23.5,23.9,22.8,98,6.8,18.95,5,Light rain shower,SW
25-09-2024,Lightning at SDMA,asia,IND,16.471323,82.00279939,27.5,30.9,25.3,85,12.2,4.27,7,Light rain shower,SW
25-09-2024,Thunderstorm with Lightning at Bhopal,asia,IND,24.7597485,79.67822485,29.7,33.7,27.1,71,15.8,2.1,7,Patchy light rain with thunder,SW
25-09-2024,Tropical Cyclone CIMARON-24,asia,JPN,32.70073602,136.3,23.3,25.1,22.1,67,34.2,0.02,6,Patchy rain possible,TC
25-09-2024,Heavy Rain at Bhopal,asia,IND,23.794864,79.54386904,27.9,32.1,25.3,80,17.3,13.8,7,Patchy light rain with thunder,SW
25-09-2024,Heavy Rain at Mumbai,asia,IND,20.842586,75.52629719,26.8,30.6,24,87,15.8,58.93,7,Moderate or heavy rain shower,SW
25-09-2024,Thunderstorm with Lightning at Bengaluru,asia,IND,18.0156845,77.24945347,23.9,26.3,22.3,91,19.8,19.3,6,Light rain shower,SW
25-09-2024,Moderate cloud to ground Lightning at Raipur,asia,IND,19.121498,81.82539719,24.3,28.2,22,91,13,17.46,6,Light rain shower,Misc
25-09-2024,Thunderstorm with Lightning at Itanagar,asia,IND,27.156486,93.1510567,21.7,22.9,20.2,97,8.3,17.15,5,Light rain shower,SW
25-09-2024,"M 4.6 - 14 km E of Hizan, Turkey",asia,TUR,38.27940857,42.5891,14,17.6,8,44,9.7,0,5,Sunny,EQ
25-09-2024,Heavy Rain at Nagpur,asia,IND,20.5637585,76.40876707,26.5,29.2,24.4,85,13.3,25.42,6,Light rain shower,SW
25-09-2024,Extremely Heavy Rain at Mumbai,asia,IND,18.9518915,72.90128755,26.2,26.9,25.7,92,23.8,130.82,6,Torrential rain shower,ET
25-09-2024,Extremely Heavy Rain at Mumbai,asia,IND,18.6438765,73.92280963,22.8,23.8,21.7,94,11.2,8.22,5,Light rain shower,ET
25-09-2024,Thunderstorm with Lightning at Dehradun,asia,IND,30.466181,78.64449258,22.4,26.3,18.7,79,9.7,9.52,6,Light rain shower,SW
25-09-2024,Light Thunderstorms at Ranchi,asia,IND,24.0971,84.86536767,24.5,27.5,22.5,92,19.1,6.07,6,Light rain shower,SW
25-09-2024,Light Thunderstorms at Ranchi,asia,IND,24.3356095,86.15460469,25.6,28.5,23.9,90,23,7.53,6,Light rain shower,SW
25-09-2024,Thunderstorm with Lightning at Lucknow,asia,IND,27.2939145,79.3921666,32.4,37,28.4,57,15.1,0,9,Partly cloudy,SW
25-09-2024,Strong Winds at Dehradun,asia,IND,29.2170135,80.08627716,21.8,28.6,17.3,81,9.7,5.36,6,Patchy rain possible,Misc
25-09-2024,Thunderstorm with Lightning at Bhopal,asia,IND,21.34382,76.37395693,26.6,30.9,23.5,84,15.5,28.66,7,Moderate or heavy rain shower,SW
25-09-2024,Thunderstorm with Lightning at Bhopal,asia,IND,23.722765,80.25556395,27,31.5,24.2,84,18.4,12.89,7,Patchy light rain with thunder,SW
25-09-2024,Thunderstorm with Lightning at Guwahati,asia,IND,25.8541885,92.5900743,25.1,25.9,24.5,95,9.7,13.91,6,Light rain shower,SW
25-09-2024,Flood at CWC,asia,IND,25.615781,85.17,29.9,34.2,26.5,72,27,4.27,7,Patchy light rain,FL
25-09-2024,"Drought in Georgia, Kazakhstan, Russia, Ukraine",asia,RUS,47.0005,44,18.3,23.3,12.8,27,27.4,0,6,Partly cloudy,DR
25-09-2024,"Drought in Albania, Bulgaria, Cyprus, Spain, France, Greece, Italy, The Republic of North Macedonia, Malta, Türkiye",asia,TUR,40.5,35,17.4,22.3,13.6,57,13,0,6,Partly cloudy,DR
25-09-2024,Lightning at SDMA,asia,IND,15.1306835,79.4860592,29.7,33.6,26.9,64,28.4,0.13,7,Overcast,SW
25-09-2024,"Drought in Bhutan, China, India, Malaysia, Philippines, Thailand",asia,IND,27.4405,92,7,11.2,3.4,74,14,3.99,3,Patchy light rain with thunder,DR
25-09-2024,Drought in China,asia,CHN,37.5,113,21,26.5,17.1,46,18.4,0,7,Partly cloudy,DR
25-09-2024,"Drought in Bangladesh, India",asia,IND,22.5,86,24.8,26.9,23.6,94,10.4,7.99,6,Light rain shower,DR
24-09-2024,Lightning at SDMA,asia,IND,15.6293285,80.01550486,28.8,32.2,25.9,77,20.9,12.17,7,Light rain shower,SW
24-09-2024,Lightning at SDMA,asia,IND,15.878628,77.38215319,25,27.8,23.7,86,26.6,16.42,6,Light rain shower,SW
24-09-2024,Moderate Thunderstorms with surface wind at Hyderabad,asia,IND,17.0577055,78.96900642,27,28.7,24.4,86,15.8,9.38,6,Light rain shower,SW
24-09-2024,"M 4.6 - 26 km SSW of Pakokku, Myanmar",asia,MMR,21.16330857,94.985,25.5,29.8,23.4,85,20.9,11.98,6,Light rain shower,EQ
24-09-2024,Heavy Rain at Bhopal,asia,IND,21.8595675,80.31296773,27,31.2,24,85,8.3,7.16,7,Light rain shower,SW
24-09-2024,Thunderstorm with Lightning at Guwahati,asia,IND,25.96277,92.98447201,27,34.5,23.3,83,7.6,10.47,7,Fog,SW
25-09-2024,Tropical Cyclone EIGHTEEN-24,asia,JPN,34.2,139.1,23.9,25.1,23,73,58.3,0.03,6,Overcast,TC
24-09-2024,Thunder shower with strong wind at Bengaluru,asia,IND,16.8156805,75.88233549,25.2,27.6,23.6,82,25.9,19.28,6,Light rain shower,SW
24-09-2024,Thunderstorm with Lightning at Guwahati,asia,IND,26.5353895,90.84759125,30.6,35.3,27.1,73,10.4,5.83,8,Patchy light rain with thunder,SW
24-09-2024,Extremely Heavy Rain at Goa,asia,IND,15.405189,73.86342256,25.7,26.9,24.8,91,20.2,57.7,6,Moderate or heavy rain shower,ET
24-09-2024,Thunderstorm with Lightning at Guwahati,asia,IND,26.5866085,94.81029128,26.9,29.1,24.6,87,14,16.76,6,Moderate or heavy rain shower,SW
24-09-2024,Thunderstorm with Lightning at Kolkata,asia,IND,22.332123,86.99685155,28.3,31.6,25.6,85,14,42.69,7,Moderate or heavy rain shower,SW
24-09-2024,Moderate Rain at Mumbai,asia,IND,18.439784,77.32514093,25.2,27.6,23.3,84,8.6,18.13,6,Light rain shower,SW
24-09-2024,Light Thunderstorm with surface wind at Bengaluru,asia,IND,14.72388,74.64160631,22.6,25.3,21.1,97,14.8,16.29,6,Light rain shower,SW
24-09-2024,Moderate Thunderstorms with surface wind at Itanagar,asia,IND,26.878319,95.31672168,27.4,31.2,24.7,85,11.2,5.33,7,Light rain shower,SW
23-09-2024,"M 5.6 - Izu Islands, Japan region",asia,JPN,31.59530857,140.0638,26.5,27.9,25.2,75,47.2,7.87,6,Light rain shower,EQ
23-09-2024,Earthquake in Japan,asia,JPN,31.52916667,138.7270722,26.5,27.9,25.2,75,47.2,7.87,6,Light rain shower,EQ
23-09-2024,tsunami in JAPAN,asia,JPN,31.546,140.064,26.5,27.9,25.2,75,47.2,7.87,6,Light rain shower,TN
23-09-2024,Earthquake in Indonesia,asia,IDN,1.026714785,121.3993692,27.3,29.8,25.4,79,8.3,7.36,6,Patchy rain possible,EQ
23-09-2024,Heavy Rain at Raipur,asia,IND,19.121498,81.82539719,25.2,30.2,22.3,84,10.1,22.33,7,Moderate or heavy rain shower,SW
23-09-2024,"M 4.5 - 42 km SSE of Yuzhno-Kurilsk, Russia",asia,RUS,43.70790857,145.9943,11.9,13.1,10.8,64,23.4,0.18,3,Patchy rain possible,EQ
23-09-2024,Flood in Japan,asia,JPN,37.69288995,137.1794565,22.1,22.7,21.7,65,44.6,0.86,5,Patchy rain possible,FL
22-09-2024,Lightning at SDMA,asia,IND,15.321136,77.59029633,27.8,32,23.8,65,23.4,8.82,7,Light rain shower,SW
22-09-2024,Lightning at SDMA,asia,IND,14.561915,76.96688139,26.1,30.3,22,69,28.8,8.54,7,Light rain shower,SW
22-09-2024,Moderate Thunderstorms with surface wind at Hyderabad,asia,IND,16.9126305,78.26068252,26.2,31.2,23.1,77,13.3,6.23,7,Light rain shower,SW
22-09-2024,Thunderstorm with Lightning at Bengaluru,asia,IND,14.054587,75.23806705,22.6,27.2,19.4,86,14.8,1.01,6,Light rain shower,SW
22-09-2024,Light Thunderstorms at Mumbai,asia,IND,19.364679,73.36778909,27,30.6,24.1,82,11.2,5.39,7,Light rain shower,SW
22-09-2024,Thunderstorm with Lightning at Mumbai,asia,IND,17.816,73.0844605,26.3,28.6,24.2,84,19.1,2.63,6,Light rain shower,SW
22-09-2024,Moderate cloud to ground Lightning at Raipur,asia,IND,21.5753085,82.30606054,29.6,34.3,26.9,71,9.7,6.43,7,Patchy light rain,Misc
22-09-2024,Moderate cloud to ground Lightning at Raipur,asia,IND,20.535717,81.7113537,27.6,32.6,23.8,76,9.7,3.3,7,Patchy rain possible,Misc
22-09-2024,Light Thunderstorms at Mumbai,asia,IND,17.8496595,75.27660359,28.3,32.7,24,62,20.2,3.6,7,Patchy rain possible,SW
22-09-2024,Tropical Cyclone SEVENTEEN-24,asia,TWN,25.6,122.5,26.4,27.6,25,87,25.9,16.07,6,Moderate or heavy rain shower,TC
22-09-2024,"M 4.3 - 19 km E of Gombong, Indonesia",asia,IDN,-7.55319143,109.6947,26.1,30.5,22.9,71,16.6,0.04,8,Patchy rain possible,EQ
22-09-2024,Flood in India,asia,IND,23.5326396,71.59971525,30.3,34.9,26.4,61,24.1,0,8,Partly cloudy,FL
22-09-2024,Flood in South Korea,asia,KOR,35.7724185,127.7965435,18.3,19.8,16.2,97,6.5,4.41,4,Light rain shower,FL
22-09-2024,Light Thunderstorms at Ranchi,asia,IND,22.428491,85.53298408,28.2,32.4,24.9,77,7.2,9.24,7,Thundery outbreaks possible,SW
21-09-2024,"M 4.3 - 15 km N of Bojnūrd, Iran",asia,IRN,37.66400857,57.2985,19.1,24.1,14.5,45,15.8,0,6,Partly cloudy,EQ
21-09-2024,Wildfire in Russian Federation 1022412,asia,RUS,54.36275399,116.9933817,6.6,15,-0.2,56,9.4,0,5,Sunny,WF
21-09-2024,"M 4.5 - Volcano Islands, Japan region",asia,JPN,24.34410857,141.4372,27.5,28.2,26.7,80,18.7,0.3,6,Cloudy,EQ
21-09-2024,Low Cloud to Ground Lightning at Raipur,asia,IND,22.775071,83.97751771,26.2,31.3,22.7,78,9,4,7,Light rain shower,Misc
21-09-2024,Typhoon Pulasan,asia,KOR,34.64900857,128.9,26.9,28,24,89,64.8,52.57,6,Moderate or heavy rain shower,SW
21-09-2024,Thunderstorm with Lightning at Itanagar,asia,IND,27.3178905,92.44540397,31.5,36.5,27.3,70,5.8,0,9,Sunny,SW
21-09-2024,Lightning at SDMA,asia,IND,13.937667,80.16976118,30.6,32,27.8,51,20.5,2.21,7,Patchy rain possible,SW
21-09-2024,"M 4.2 - 153 km NE of Kuril’sk, Russia",asia,RUS,46.15070857,149.4085,10,10.4,8.5,75,50,2.03,3,Patchy rain possible,EQ
20-09-2024,Earthquake in Indonesia,asia,IDN,-8.4248845,115.2735151,25.1,31.2,21.4,77,15.5,0.05,8,Patchy rain possible,EQ
